gpt4o,gpt4omini,llama8b,phi4,qwen7b,mistral,gemma,scenario_power,scenario_expertise,scenario_stakes,scenario_emotional,scenario_formality,scenario_duration,user_initial_E,user_initial_A,user_initial_C,user_initial_N,user_initial_O,bot_initial_E,bot_initial_A,bot_initial_C,bot_initial_N,bot_initial_O,E_distance,A_distance,C_distance,N_distance,O_distance,conversation_sentiment,avg_user_reply,avg_bot_reply
0,0,0,0,0,1,0,0.3,0.7,0.8,0.7,0.5,0.6,23.5,29.0,44.75,32.0,22.25,30,35,37,30,34,-6.5,-6.0,7.75,2.0,-11.75,1.0,19.3,0.0
0,0,0,0,0,1,0,-0.3,0.8,0.5,0.6,0.6,0.1,29.5,38.0,50.0,44.0,39.0,30,35,37,30,34,-0.5,3.0,13.0,14.0,5.0,0.8,23.4,0.0
0,0,0,0,0,1,0,0.7,0.8,0.8,0.7,0.6,0.7,29.0,10.5,16.25,24.5,15.75,30,35,37,30,34,-1.0,-24.5,-20.75,-5.5,-18.25,-0.6,25.7,0.0
0,0,0,0,0,1,0,0.8,0.7,0.6,0.5,0.7,0.8,10.25,31.25,43.5,23.25,16.75,30,35,37,30,34,-19.75,-3.75,6.5,-6.75,-17.25,0.9,26.0,0.0
0,0,0,0,0,1,0,0.0,0.3,0.7,0.5,0.5,0.6,29.5,38.0,50.0,44.0,39.0,30,35,37,30,34,-0.5,3.0,13.0,14.0,5.0,1.0,29.7,0.0
0,0,0,0,0,1,0,0.4,0.7,0.8,0.7,0.5,0.3,46.0,18.75,10.5,34.75,38.0,30,35,37,30,34,16.0,-16.25,-26.5,4.75,4.0,1.0,25.4,0.0
0,0,0,0,0,1,0,0.0,0.5,0.9,0.6,0.9,0.5,29.0,10.5,16.25,24.5,15.75,30,35,37,30,34,-1.0,-24.5,-20.75,-5.5,-18.25,-0.5,24.7,0.0
0,0,0,0,0,1,0,0.8,0.7,0.9,0.8,0.9,0.1,11.0,14.0,32.5,44.0,26.25,30,35,37,30,34,-19.0,-21.0,-4.5,14.0,-7.75,-0.4,25.5,0.0
0,0,0,0,0,1,0,0.5,0.4,0.7,0.6,0.6,0.7,12.25,20.0,25.75,26.0,20.75,30,35,37,30,34,-17.75,-15.0,-11.25,-4.0,-13.25,0.1,25.4,0.0
0,0,0,0,0,1,0,0.2,0.3,0.2,0.5,0.3,0.4,11.0,14.0,32.5,44.0,26.25,30,35,37,30,34,-19.0,-21.0,-4.5,14.0,-7.75,-0.5,25.2,0.0
0,0,0,0,0,1,0,0.6,0.4,0.7,0.3,0.8,0.7,13.5,16.0,48.5,44.0,22.25,30,35,37,30,34,-16.5,-19.0,11.5,14.0,-11.75,1.0,26.1,0.0
0,0,0,0,0,1,0,0.4,0.7,0.8,0.7,0.5,0.3,33.0,10.5,30.75,37.5,20.5,30,35,37,30,34,3.0,-24.5,-6.25,7.5,-13.5,1.0,25.0,0.0
0,0,0,0,0,1,0,0.4,0.8,0.7,0.5,0.6,0.6,16.75,25.25,40.0,37.75,22.25,30,35,37,30,34,-13.25,-9.75,3.0,7.75,-11.75,0.9,28.4,0.0
0,0,0,0,0,1,0,-0.4,0.6,0.8,0.7,0.6,0.2,19.75,49.0,28.25,22.25,31.25,30,35,37,30,34,-10.25,14.0,-8.75,-7.75,-2.75,1.0,23.4,0.0
0,0,0,0,0,1,0,0.0,0.1,0.4,0.6,0.2,0.2,46.0,21.5,10.75,22.75,34.0,30,35,37,30,34,16.0,-13.5,-26.25,-7.25,0.0,1.0,21.8,0.0
0,0,0,0,0,1,0,0.0,0.5,0.9,0.6,0.9,0.5,30.0,22.25,10.5,40.5,22.75,30,35,37,30,34,0.0,-12.75,-26.5,10.5,-11.25,1.0,27.7,0.0
0,0,0,0,0,1,0,0.0,0.3,0.3,0.8,0.2,0.1,34.0,13.0,38.0,38.0,42.0,30,35,37,30,34,4.0,-22.0,1.0,8.0,8.0,-0.6,23.5,0.0
0,0,0,0,0,1,0,0.0,0.3,0.7,0.5,0.5,0.6,29.75,26.75,50.0,29.0,31.0,30,35,37,30,34,-0.25,-8.25,13.0,-1.0,-3.0,0.9,29.6,0.0
0,0,0,0,0,1,0,0.4,0.9,0.9,0.6,0.8,0.7,46.0,33.25,11.5,10.0,42.5,30,35,37,30,34,16.0,-1.75,-25.5,-20.0,8.5,0.9,26.8,0.0
0,0,0,0,0,1,0,-0.2,0.8,0.8,0.6,0.6,0.5,46.5,36.75,24.25,35.75,44.5,30,35,37,30,34,16.5,1.75,-12.75,5.75,10.5,1.0,27.8,0.0
0,0,0,0,0,1,0,0.8,0.5,0.9,0.7,0.9,0.1,47.0,10.0,37.75,46.0,46.0,30,35,37,30,34,17.0,-25.0,0.75,16.0,12.0,0.2,24.9,0.0
0,0,0,0,0,1,0,-0.3,0.7,0.8,0.6,0.7,0.3,21.5,39.75,26.5,19.0,33.75,30,35,37,30,34,-8.5,4.75,-10.5,-11.0,-0.25,0.6,23.1,0.0
0,0,0,0,0,1,0,0.4,0.7,0.6,0.4,0.5,0.7,25.25,31.75,50.0,42.25,37.0,30,35,37,30,34,-4.75,-3.25,13.0,12.25,3.0,1.0,27.6,0.0
0,0,0,0,0,1,0,0.4,0.9,0.9,0.6,0.8,0.7,27.5,47.75,42.0,19.25,48.5,30,35,37,30,34,-2.5,12.75,5.0,-10.75,14.5,1.0,25.7,0.0
0,0,0,0,0,1,0,0.8,0.9,1.0,0.8,0.9,0.4,19.0,45.75,32.75,12.5,36.25,30,35,37,30,34,-11.0,10.75,-4.25,-17.5,2.25,0.3,24.9,0.0
0,0,0,0,0,1,0,0.2,0.3,0.2,0.5,0.3,0.4,11.0,29.0,19.5,18.5,19.0,30,35,37,30,34,-19.0,-6.0,-17.5,-11.5,-15.0,1.0,28.7,0.0
0,0,0,0,0,1,0,0.0,0.5,0.9,0.6,0.9,0.5,48.5,43.5,31.25,27.5,44.25,30,35,37,30,34,18.5,8.5,-5.75,-2.5,10.25,1.0,28.5,0.0
0,0,0,0,0,1,0,0.4,0.7,0.4,0.3,0.5,0.4,17.25,44.5,28.75,16.0,30.25,30,35,37,30,34,-12.75,9.5,-8.25,-14.0,-3.75,0.9,24.9,0.0
0,0,0,0,0,1,0,-0.2,0.8,0.9,0.8,0.7,0.6,41.0,48.5,37.0,30.25,35.5,30,35,37,30,34,11.0,13.5,0.0,0.25,1.5,1.0,26.5,0.0
0,0,0,0,0,1,0,0.0,0.2,0.2,0.8,0.1,0.1,37.75,47.75,26.25,40.25,39.0,30,35,37,30,34,7.75,12.75,-10.75,10.25,5.0,1.0,22.1,0.0
0,0,0,0,0,1,0,-0.2,0.8,0.8,0.6,0.6,0.5,34.0,13.0,38.0,38.0,42.0,30,35,37,30,34,4.0,-22.0,1.0,8.0,8.0,0.3,26.1,0.0
0,0,0,0,0,1,0,0.3,0.7,0.8,0.7,0.5,0.6,37.5,37.0,21.0,13.25,38.0,30,35,37,30,34,7.5,2.0,-16.0,-16.75,4.0,0.9,25.1,0.0
0,0,0,0,0,1,0,0.6,0.7,0.5,0.3,0.5,0.4,18.75,29.25,11.5,28.25,19.25,30,35,37,30,34,-11.25,-5.75,-25.5,-1.75,-14.75,0.7,26.5,0.0
0,0,0,0,0,1,0,-0.4,0.7,0.4,0.5,0.6,0.1,49.0,33.0,31.25,40.0,40.5,30,35,37,30,34,19.0,-2.0,-5.75,10.0,6.5,1.0,25.2,0.0
0,0,0,0,0,1,0,-0.3,0.7,0.8,0.6,0.7,0.3,23.5,29.0,44.75,32.0,22.25,30,35,37,30,34,-6.5,-6.0,7.75,2.0,-11.75,0.9,20.0,0.0
0,0,0,0,0,1,0,0.6,0.8,0.5,0.4,0.5,0.3,24.5,33.5,28.0,26.25,31.0,30,35,37,30,34,-5.5,-1.5,-9.0,-3.75,-3.0,0.8,23.9,0.0
0,0,0,0,0,1,0,0.6,0.9,0.9,0.7,0.9,0.5,11.0,29.0,19.5,18.5,19.0,30,35,37,30,34,-19.0,-6.0,-17.5,-11.5,-15.0,0.6,25.7,0.0
0,0,0,0,0,1,0,0.5,0.4,0.7,0.6,0.6,0.7,30.0,22.0,48.0,41.75,35.75,30,35,37,30,34,0.0,-13.0,11.0,11.75,1.75,0.6,29.3,0.0
0,0,0,0,0,1,0,0.3,0.8,0.9,0.9,0.6,0.8,30.0,22.25,10.5,40.5,22.75,30,35,37,30,34,0.0,-12.75,-26.5,10.5,-11.25,-0.6,24.3,0.0
0,0,0,0,0,1,0,0.3,0.6,0.8,0.7,0.7,0.6,26.75,50.0,28.5,23.5,40.5,30,35,37,30,34,-3.25,15.0,-8.5,-6.5,6.5,0.9,25.9,0.0
0,0,0,0,0,1,0,0.5,0.8,0.7,0.6,0.7,0.4,30.0,28.25,47.75,22.25,38.75,30,35,37,30,34,0.0,-6.75,10.75,-7.75,4.75,0.9,24.1,0.0
0,0,0,0,0,1,0,0.0,0.3,0.7,0.5,0.5,0.6,27.75,45.5,23.5,21.75,29.75,30,35,37,30,34,-2.25,10.5,-13.5,-8.25,-4.25,1.0,26.4,0.0
0,0,0,0,0,1,0,0.5,0.7,0.8,0.9,0.8,0.4,48.0,33.75,11.75,32.0,35.0,30,35,37,30,34,18.0,-1.25,-25.25,2.0,1.0,1.0,21.4,0.0
0,0,0,0,0,1,0,-0.2,0.7,0.7,0.4,0.6,0.3,37.5,37.0,21.0,13.25,38.0,30,35,37,30,34,7.5,2.0,-16.0,-16.75,4.0,0.5,25.3,0.0
0,0,0,0,0,1,0,0.8,0.9,1.0,0.8,0.9,0.4,48.5,43.5,31.25,27.5,44.25,30,35,37,30,34,18.5,8.5,-5.75,-2.5,10.25,0.9,27.1,0.0
0,0,0,0,0,1,0,0.2,0.3,0.2,0.5,0.3,0.4,29.0,10.5,16.25,24.5,15.75,30,35,37,30,34,-1.0,-24.5,-20.75,-5.5,-18.25,-0.8,26.6,0.0
0,0,0,0,0,1,0,0.3,0.8,0.9,0.9,0.6,0.8,41.0,48.5,37.0,30.25,35.5,30,35,37,30,34,11.0,13.5,0.0,0.25,1.5,0.9,24.6,0.0
0,0,0,0,0,1,0,0.3,0.8,0.4,0.2,0.5,0.2,44.5,40.0,15.5,31.75,47.5,30,35,37,30,34,14.5,5.0,-21.5,1.75,13.5,1.0,24.3,0.0
0,0,0,0,0,1,0,0.4,0.8,0.5,0.5,0.6,0.2,31.5,21.0,23.5,35.75,29.5,30,35,37,30,34,1.5,-14.0,-13.5,5.75,-4.5,1.0,22.5,0.0
0,0,0,0,0,1,0,0.4,0.8,0.5,0.5,0.6,0.2,44.75,23.75,11.75,20.75,37.5,30,35,37,30,34,14.75,-11.25,-25.25,-9.25,3.5,0.9,24.4,0.0
0,0,0,0,0,1,0,0.8,0.7,0.6,0.5,0.7,0.8,37.75,47.75,26.25,40.25,39.0,30,35,37,30,34,7.75,12.75,-10.75,10.25,5.0,1.0,23.5,0.0
0,0,0,0,0,1,0,-0.4,0.6,0.8,0.7,0.6,0.2,30.0,17.25,27.75,22.25,17.0,30,35,37,30,34,0.0,-17.75,-9.25,-7.75,-17.0,-0.6,28.1,0.0
0,0,0,0,0,1,0,0.4,0.7,0.4,0.3,0.5,0.4,48.0,33.75,11.75,32.0,35.0,30,35,37,30,34,18.0,-1.25,-25.25,2.0,1.0,1.0,21.4,0.0
0,0,0,0,0,1,0,0.3,0.8,0.9,0.9,0.6,0.8,29.0,49.75,24.25,38.25,34.5,30,35,37,30,34,-1.0,14.75,-12.75,8.25,0.5,0.8,26.7,0.0
0,0,0,0,0,1,0,0.8,0.7,0.6,0.5,0.7,0.8,11.0,29.0,19.5,18.5,19.0,30,35,37,30,34,-19.0,-6.0,-17.5,-11.5,-15.0,1.0,24.0,0.0
0,0,0,0,0,1,0,-0.5,0.5,0.6,0.7,0.7,0.1,28.5,28.5,50.0,30.5,35.0,30,35,37,30,34,-1.5,-6.5,13.0,0.5,1.0,0.9,28.6,0.0
0,0,0,0,0,1,0,0.6,0.8,0.5,0.4,0.5,0.3,23.25,29.75,47.75,23.75,29.5,30,35,37,30,34,-6.75,-5.25,10.75,-6.25,-4.5,0.8,24.9,0.0
0,0,0,0,0,1,0,0.8,0.7,0.9,0.8,0.9,0.1,30.25,22.0,12.0,30.75,28.25,30,35,37,30,34,0.25,-13.0,-25.0,0.75,-5.75,0.9,23.0,0.0
0,0,0,0,0,1,0,0.3,0.6,0.8,0.7,0.7,0.6,32.75,50.0,29.75,17.0,40.75,30,35,37,30,34,2.75,15.0,-7.25,-13.0,6.75,0.9,21.3,0.0
0,0,0,0,0,1,0,0.4,0.9,0.9,0.6,0.8,0.7,30.0,19.0,27.75,16.25,18.5,30,35,37,30,34,0.0,-16.0,-9.25,-13.75,-15.5,0.2,23.9,0.0
0,0,0,0,0,1,0,0.7,0.8,0.8,0.7,0.6,0.7,46.0,31.0,12.5,27.25,46.0,30,35,37,30,34,16.0,-4.0,-24.5,-2.75,12.0,0.9,25.7,0.0
0,0,0,0,0,1,0,0.6,0.8,0.5,0.4,0.4,0.3,26.5,32.75,28.75,28.5,30.75,30,35,37,30,34,-3.5,-2.25,-8.25,-1.5,-3.25,-0.5,23.1,0.0
0,0,0,0,0,1,0,0.3,0.8,0.4,0.2,0.5,0.2,24.5,28.5,11.5,26.0,28.5,30,35,37,30,34,-5.5,-6.5,-25.5,-4.0,-5.5,0.7,21.9,0.0
0,0,0,0,0,1,0,-0.6,0.6,0.8,0.9,0.7,0.2,37.75,47.75,26.25,40.25,39.0,30,35,37,30,34,7.75,12.75,-10.75,10.25,5.0,0.9,27.1,0.0
0,0,0,0,0,1,0,0.0,0.3,0.3,0.8,0.2,0.1,25.25,31.75,50.0,42.25,37.0,30,35,37,30,34,-4.75,-3.25,13.0,12.25,3.0,0.9,30.9,0.0
0,0,0,0,0,1,0,0.5,0.8,0.5,0.2,0.6,0.3,30.0,22.0,48.0,41.75,35.75,30,35,37,30,34,0.0,-13.0,11.0,11.75,1.75,-0.2,29.7,0.0
0,0,0,0,0,1,0,0.3,0.7,0.8,0.7,0.5,0.6,27.5,47.75,42.0,19.25,48.5,30,35,37,30,34,-2.5,12.75,5.0,-10.75,14.5,1.0,25.3,0.0
0,0,0,0,0,1,0,-0.3,0.7,0.8,0.6,0.7,0.3,19.75,49.0,28.25,22.25,31.25,30,35,37,30,34,-10.25,14.0,-8.75,-7.75,-2.75,0.9,24.1,0.0
0,0,0,0,0,1,0,0.4,0.7,0.6,0.4,0.5,0.7,21.5,39.75,26.5,19.0,33.75,30,35,37,30,34,-8.5,4.75,-10.5,-11.0,-0.25,0.9,24.0,0.0
0,0,0,0,0,1,0,-0.2,0.8,0.8,0.6,0.6,0.5,26.25,36.75,29.5,25.75,32.75,30,35,37,30,34,-3.75,1.75,-7.5,-4.25,-1.25,-0.4,25.5,0.0
0,0,0,0,0,1,0,0.8,0.7,0.6,0.5,0.7,0.8,30.0,17.25,27.75,22.25,17.0,30,35,37,30,34,0.0,-17.75,-9.25,-7.75,-17.0,-0.5,26.1,0.0
0,0,0,0,0,1,0,0.5,0.8,0.5,0.2,0.6,0.3,49.0,33.0,31.25,40.0,40.5,30,35,37,30,34,19.0,-2.0,-5.75,10.0,6.5,1.0,25.3,0.0
0,0,0,0,0,1,0,-0.2,0.4,0.9,0.8,0.8,0.1,30.0,26.0,26.0,42.0,22.0,30,35,37,30,34,0.0,-9.0,-11.0,12.0,-12.0,-0.5,25.3,0.0
0,0,0,0,0,1,0,0.4,0.9,0.9,0.6,0.8,0.7,24.5,28.5,11.5,26.0,28.5,30,35,37,30,34,-5.5,-6.5,-25.5,-4.0,-5.5,0.9,23.4,0.0
0,0,0,0,0,1,0,-0.2,0.7,0.7,0.4,0.6,0.3,10.0,16.0,11.5,34.0,13.0,30,35,37,30,34,-20.0,-19.0,-25.5,4.0,-21.0,0.1,25.3,0.0
0,0,0,0,0,1,0,0.2,0.3,0.2,0.5,0.3,0.4,31.0,25.5,25.5,41.5,33.75,30,35,37,30,34,1.0,-9.5,-11.5,11.5,-0.25,-0.5,28.8,0.0
0,0,0,0,0,1,0,0.8,0.7,0.6,0.5,0.7,0.8,19.75,49.0,28.25,22.25,31.25,30,35,37,30,34,-10.25,14.0,-8.75,-7.75,-2.75,1.0,24.5,0.0
0,0,0,0,0,1,0,0.0,0.1,0.4,0.6,0.2,0.2,49.0,33.0,31.25,40.0,40.5,30,35,37,30,34,19.0,-2.0,-5.75,10.0,6.5,1.0,27.4,0.0
0,0,0,0,0,1,0,0.6,0.8,0.5,0.4,0.5,0.3,18.75,29.25,11.5,28.25,19.25,30,35,37,30,34,-11.25,-5.75,-25.5,-1.75,-14.75,1.0,23.8,0.0
0,0,0,0,0,1,0,0.8,0.9,1.0,0.8,0.9,0.4,15.0,38.0,33.25,26.25,28.5,30,35,37,30,34,-15.0,3.0,-3.75,-3.75,-5.5,-0.5,24.9,0.0
0,0,0,0,0,1,0,0.0,0.3,0.3,0.8,0.2,0.1,35.75,24.0,25.5,29.25,34.75,30,35,37,30,34,5.75,-11.0,-11.5,-0.75,0.75,0.7,26.1,0.0
0,0,0,0,0,1,0,0.4,0.7,0.4,0.3,0.5,0.4,29.5,38.0,50.0,44.0,39.0,30,35,37,30,34,-0.5,3.0,13.0,14.0,5.0,1.0,28.6,0.0
0,0,0,0,0,1,0,0.8,0.7,0.9,0.8,0.9,0.1,29.75,26.75,50.0,29.0,31.0,30,35,37,30,34,-0.25,-8.25,13.0,-1.0,-3.0,0.9,29.0,0.0
0,0,0,0,0,1,0,0.2,0.5,0.5,0.4,0.5,0.1,15.0,38.0,33.25,26.25,28.5,30,35,37,30,34,-15.0,3.0,-3.75,-3.75,-5.5,1.0,9.7,0.0
0,0,0,0,0,1,0,0.8,0.7,0.9,0.8,0.9,0.1,13.25,35.75,42.25,19.75,24.25,30,35,37,30,34,-16.75,0.75,5.25,-10.25,-9.75,0.6,26.9,0.0
0,0,0,0,0,1,0,-0.4,0.4,0.5,0.7,0.6,0.1,24.0,34.25,14.25,29.75,26.75,30,35,37,30,34,-6.0,-0.75,-22.75,-0.25,-7.25,0.9,22.8,0.0
0,0,0,0,0,1,0,-0.2,0.7,0.7,0.4,0.6,0.3,19.75,49.0,28.25,22.25,31.25,30,35,37,30,34,-10.25,14.0,-8.75,-7.75,-2.75,0.9,23.7,0.0
0,0,0,0,0,1,0,0.3,0.7,0.8,0.7,0.5,0.6,21.75,31.0,41.25,28.75,31.25,30,35,37,30,34,-8.25,-4.0,4.25,-1.25,-2.75,1.0,25.5,0.0
0,0,0,0,0,1,0,0.4,0.7,0.6,0.5,0.5,0.8,30.0,28.25,47.75,22.25,38.75,30,35,37,30,34,0.0,-6.75,10.75,-7.75,4.75,0.9,26.2,0.0
0,0,0,0,0,1,0,0.5,0.4,0.8,0.8,0.7,0.7,19.75,49.0,28.25,22.25,31.25,30,35,37,30,34,-10.25,14.0,-8.75,-7.75,-2.75,0.9,24.0,0.0
0,0,0,0,0,1,0,-0.2,0.4,0.9,0.8,0.8,0.1,33.5,10.0,10.0,38.0,23.5,30,35,37,30,34,3.5,-25.0,-27.0,8.0,-10.5,0.9,28.4,0.0
0,0,0,0,0,1,0,0.4,0.8,0.7,0.5,0.6,0.6,25.5,50.0,29.75,24.0,38.25,30,35,37,30,34,-4.5,15.0,-7.25,-6.0,4.25,0.9,28.7,0.0
0,0,0,0,0,1,0,0.7,0.9,1.0,0.7,0.8,0.5,31.75,31.0,49.0,23.25,44.75,30,35,37,30,34,1.75,-4.0,12.0,-6.75,10.75,-0.5,25.9,0.0
0,0,0,0,0,1,0,0.5,0.4,0.7,0.6,0.6,0.7,11.0,27.5,12.25,15.75,14.25,30,35,37,30,34,-19.0,-7.5,-24.75,-14.25,-19.75,0.9,24.8,0.0
0,0,0,0,0,1,0,0.5,0.7,0.8,0.9,0.8,0.4,25.5,50.0,29.75,24.0,38.25,30,35,37,30,34,-4.5,15.0,-7.25,-6.0,4.25,1.0,26.2,0.0
0,0,0,0,0,1,0,-0.5,0.5,0.6,0.7,0.7,0.1,19.5,29.5,26.75,26.0,29.75,30,35,37,30,34,-10.5,-5.5,-10.25,-4.0,-4.25,0.8,27.7,0.0
0,0,0,0,0,1,0,0.2,0.5,0.5,0.4,0.5,0.1,29.0,10.5,16.25,24.5,15.75,30,35,37,30,34,-1.0,-24.5,-20.75,-5.5,-18.25,-0.8,12.6,0.0
0,0,0,0,0,1,0,0.0,0.2,0.2,0.8,0.1,0.1,25.25,40.0,50.0,31.75,38.5,30,35,37,30,34,-4.75,5.0,13.0,1.75,4.5,0.9,27.7,0.0
0,0,0,0,0,1,0,0.3,0.8,0.7,0.4,0.7,0.4,45.5,35.25,25.25,21.25,43.5,30,35,37,30,34,15.5,0.25,-11.75,-8.75,9.5,0.9,25.7,0.0
0,0,0,0,0,1,0,-0.5,0.5,0.6,0.7,0.7,0.1,19.0,45.75,32.75,12.5,36.25,30,35,37,30,34,-11.0,10.75,-4.25,-17.5,2.25,0.6,25.1,0.0
0,0,0,0,0,1,0,0.7,0.9,1.0,0.7,0.8,0.5,26.75,50.0,28.5,23.5,40.5,30,35,37,30,34,-3.25,15.0,-8.5,-6.5,6.5,0.9,25.1,0.0
0,0,0,0,0,1,0,0.6,0.8,0.5,0.4,0.5,0.3,31.5,21.0,23.5,35.75,29.5,30,35,37,30,34,1.5,-14.0,-13.5,5.75,-4.5,0.9,23.6,0.0
0,0,0,0,0,1,0,0.6,0.8,0.5,0.4,0.5,0.3,46.5,36.75,24.25,35.75,44.5,30,35,37,30,34,16.5,1.75,-12.75,5.75,10.5,1.0,25.5,0.0
0,0,0,0,0,1,0,0.4,0.7,0.6,0.5,0.5,0.8,13.0,24.0,19.0,24.0,15.75,30,35,37,30,34,-17.0,-11.0,-18.0,-6.0,-18.25,0.9,26.3,0.0
0,0,0,0,0,1,0,0.6,0.8,0.5,0.4,0.4,0.3,30.0,18.0,34.25,42.0,30.0,30,35,37,30,34,0.0,-17.0,-2.75,12.0,-4.0,0.7,23.6,0.0
0,0,0,0,0,1,0,0.8,0.5,0.9,0.7,0.9,0.1,29.75,26.75,50.0,29.0,31.0,30,35,37,30,34,-0.25,-8.25,13.0,-1.0,-3.0,0.9,27.2,0.0
0,0,0,0,0,1,0,0.8,0.7,0.9,0.8,0.9,0.1,24.5,28.5,11.5,26.0,28.5,30,35,37,30,34,-5.5,-6.5,-25.5,-4.0,-5.5,0.5,22.9,0.0
0,0,0,0,0,1,0,0.6,0.7,0.5,0.3,0.5,0.4,30.0,28.5,48.25,27.75,40.25,30,35,37,30,34,0.0,-6.5,11.25,-2.25,6.25,0.9,26.0,0.0
0,0,0,0,0,1,0,0.8,0.7,0.9,0.8,0.9,0.1,13.5,10.0,14.0,18.0,11.0,30,35,37,30,34,-16.5,-25.0,-23.0,-12.0,-23.0,-0.7,25.5,0.0
0,0,0,0,0,1,0,0.2,0.5,0.5,0.4,0.5,0.1,15.0,38.0,33.25,26.25,28.5,30,35,37,30,34,-15.0,3.0,-3.75,-3.75,-5.5,0.9,8.0,0.0
0,0,0,0,0,1,0,-0.4,0.4,0.5,0.7,0.6,0.1,25.5,50.0,29.75,24.0,38.25,30,35,37,30,34,-4.5,15.0,-7.25,-6.0,4.25,1.0,24.7,0.0
0,0,0,0,0,1,0,0.7,0.8,0.8,0.7,0.6,0.7,21.25,41.5,27.5,18.75,34.25,30,35,37,30,34,-8.75,6.5,-9.5,-11.25,0.25,0.7,27.9,0.0
0,0,0,0,0,1,0,0.2,0.5,0.5,0.4,0.5,0.1,24.5,49.75,18.75,26.0,30.0,30,35,37,30,34,-5.5,14.75,-18.25,-4.0,-4.0,1.0,8.1,0.0
0,0,0,0,0,1,0,0.4,0.7,0.4,0.3,0.5,0.4,35.25,22.0,24.25,28.75,33.5,30,35,37,30,34,5.25,-13.0,-12.75,-1.25,-0.5,0.9,21.3,0.0
0,0,0,0,0,1,0,0.6,0.8,0.5,0.4,0.4,0.3,14.25,44.0,26.25,33.0,27.5,30,35,37,30,34,-15.75,9.0,-10.75,3.0,-6.5,0.9,23.8,0.0
0,0,0,0,0,1,0,0.5,0.4,0.8,0.8,0.7,0.7,30.25,22.0,12.0,30.75,28.25,30,35,37,30,34,0.25,-13.0,-25.0,0.75,-5.75,0.9,24.4,0.0
0,0,0,0,0,1,0,0.5,0.4,0.8,0.8,0.7,0.7,27.75,45.5,23.5,21.75,29.75,30,35,37,30,34,-2.25,10.5,-13.5,-8.25,-4.25,0.9,21.7,0.0
0,0,0,0,0,1,0,0.8,0.5,0.9,0.7,0.9,0.1,21.25,41.5,27.5,18.75,34.25,30,35,37,30,34,-8.75,6.5,-9.5,-11.25,0.25,0.9,26.4,0.0
0,0,0,0,0,1,0,0.3,0.8,0.4,0.2,0.5,0.2,21.5,39.75,26.5,19.0,33.75,30,35,37,30,34,-8.5,4.75,-10.5,-11.0,-0.25,0.9,24.7,0.0
0,0,0,0,0,1,0,0.3,0.7,0.8,0.6,0.6,0.5,29.75,26.75,50.0,29.0,31.0,30,35,37,30,34,-0.25,-8.25,13.0,-1.0,-3.0,0.9,27.3,0.0
0,0,0,0,0,1,0,0.0,0.3,0.7,0.5,0.5,0.6,12.25,20.0,25.75,26.0,20.75,30,35,37,30,34,-17.75,-15.0,-11.25,-4.0,-13.25,-0.3,27.8,0.0
0,0,0,0,0,1,0,-0.5,0.5,0.6,0.7,0.7,0.1,11.0,27.5,12.25,15.75,14.25,30,35,37,30,34,-19.0,-7.5,-24.75,-14.25,-19.75,0.9,23.6,0.0
0,0,0,0,0,1,0,0.0,0.5,0.9,0.6,0.9,0.5,19.5,29.5,26.75,26.0,29.75,30,35,37,30,34,-10.5,-5.5,-10.25,-4.0,-4.25,1.0,26.8,0.0
0,0,0,0,0,1,0,0.3,0.8,0.9,0.9,0.6,0.8,13.5,16.0,48.5,44.0,22.25,30,35,37,30,34,-16.5,-19.0,11.5,14.0,-11.75,0.5,24.1,0.0
0,0,0,0,0,1,0,0.0,0.5,0.9,0.6,0.9,0.5,43.5,50.0,45.75,46.0,49.25,30,35,37,30,34,13.5,15.0,8.75,16.0,15.25,1.0,29.1,0.0
0,0,0,0,0,1,0,0.7,0.9,1.0,0.7,0.8,0.5,47.0,10.0,37.75,46.0,46.0,30,35,37,30,34,17.0,-25.0,0.75,16.0,12.0,0.5,27.1,0.0
0,0,0,0,0,1,0,0.8,0.7,0.9,0.8,0.9,0.1,37.75,47.75,26.25,40.25,39.0,30,35,37,30,34,7.75,12.75,-10.75,10.25,5.0,1.0,26.8,0.0
0,0,0,0,0,1,0,0.7,0.8,0.8,0.7,0.6,0.7,46.5,36.75,24.25,35.75,44.5,30,35,37,30,34,16.5,1.75,-12.75,5.75,10.5,1.0,26.3,0.0
0,0,0,0,0,1,0,0.3,0.7,0.4,0.3,0.4,0.5,28.5,28.5,50.0,30.5,35.0,30,35,37,30,34,-1.5,-6.5,13.0,0.5,1.0,0.9,19.8,0.0
0,0,0,0,0,1,0,0.7,0.9,1.0,0.7,0.8,0.5,30.0,28.5,48.25,27.75,40.25,30,35,37,30,34,0.0,-6.5,11.25,-2.25,6.25,0.8,26.2,0.0
0,0,0,0,0,1,0,0.3,0.8,0.7,0.4,0.7,0.4,24.5,49.75,18.75,26.0,30.0,30,35,37,30,34,-5.5,14.75,-18.25,-4.0,-4.0,0.9,26.1,0.0
0,0,0,0,0,1,0,-0.6,0.6,0.8,0.9,0.7,0.2,17.25,24.5,42.75,39.25,23.25,30,35,37,30,34,-12.75,-10.5,5.75,9.25,-10.75,0.6,24.2,0.0
0,0,0,0,0,1,0,0.3,0.5,0.3,0.6,0.2,0.3,21.5,39.75,26.5,19.0,33.75,30,35,37,30,34,-8.5,4.75,-10.5,-11.0,-0.25,0.8,25.1,0.0
